transaction_id,account_id,merchant_id,branch_id,transaction_datetime,transaction_type,amount,payment_method,channel,opening_balance,closing_balance,status,reference_no
TXN0089602,ACC003208,MER048,BR002,2025-06-16 22:16:00,Debit,861.69,Debit Card,POS,67711.92,66850.23,Success,REF6151175633
TXN0089603,ACC004812,MER101,BR022,2025-07-02 11:01:00,Debit,3802.99,NEFT,Internet Banking,147645.66,143842.67,Success,REF6248311067
TXN0089604,ACC000016,MER061,BR010,2025-10-24 16:18:00,Debit,1066.16,Debit Card,Mobile Banking,94399.1,93332.93,Success,REF1066249296
TXN0089605,ACC000990,MER023,BR024,2025-08-18 11:55:00,Debit,52351.47,UPI,Mobile Banking,24963.87,0.0,Success,REF7982393014
TXN0089606,ACC002226,MER048,BR001,2025-05-09 05:40:00,Debit,1791.82,UPI,ATM,210542.66,208750.84,Success,REF8759223209
TXN0089607,ACC002903,MER091,BR002,2026-07-15 11:52:00,Debit,2296.33,UPI,POS,59307.21,57010.89,Success,REF4693399815
TXN0089608,ACC001200,MER032,BR016,2025-05-12 15:37:00,Debit,185.65,Credit Card,Mobile Banking,59790.83,59605.18,Success,REF5429767520
TXN0089609,ACC006146,MER066,BR019,2025-09-18 05:12:00,Debit,806.37,Credit Card,POS,10185.01,9378.64,Success,REF3771740197
TXN0089610,ACC003621,MER062,BR005,2026-05-03 07:48:00,Debit,355.68,NEFT,POS,156759.3,156403.63,Success,REF4153180694
TXN0089611,ACC000969,MER014,BR001,2026-01-14 10:51:00,Debit,1984.71,Debit Card,POS,91685.71,89701.0,Success,REF5373687630
TXN0089612,ACC001879,MER010,BR003,2025-08-08 07:53:00,Debit,6460.64,Credit Card,Mobile Banking,113117.71,106657.07,Success,REF4069006278
TXN0089613,ACC005361,MER093,BR018,2026-05-12 02:14:00,Debit,2089.87,IMPS,Mobile Banking,152327.75,150237.88,Success,REF6120505222
TXN0089614,ACC003902,MER103,BR022,2025-08-23 05:33:00,Debit,2755.71,Debit Card,Internet Banking,261748.04,258992.32,Success,REF4958852742
TXN0089615,ACC002624,MER055,BR017,2026-02-12 17:45:00,Debit,3607.9,IMPS,Mobile Banking,75830.4,72222.49,Success,REF5006820257
TXN0089616,ACC002943,MER002,BR018,2026-07-06 12:46:00,Debit,2366.81,NEFT,POS,226292.83,223926.03,Success,REF5380052768
TXN0089617,ACC000791,MER002,BR011,2026-05-17 10:41:00,Credit,7018.59,Credit Card,Mobile Banking,335568.69,342587.28,Success,REF4281115605
TXN0089618,ACC005867,MER002,BR003,2025-03-24 04:22:00,Credit,2884.65,UPI,Internet Banking,172497.32,175381.97,Success,REF7743420788
TXN0089619,ACC005909,MER005,BR013,2025-01-27 04:18:00,Debit,1409.71,IMPS,ATM,268725.91,267316.2,Success,REF8876574487
TXN0089620,ACC003736,MER042,BR006,2025-07-19 07:48:00,Debit,1587.91,UPI,POS,231159.69,229571.77,Success,REF7533509904
TXN0089621,ACC004514,MER003,BR018,2025-09-21 11:32:00,Debit,7826.02,Credit Card,Internet Banking,95279.25,87453.23,Success,REF9207507468
TXN0089622,ACC000952,MER102,BR003,2025-05-02 14:58:00,Debit,776.68,NEFT,POS,104787.36,104010.68,Success,REF6997918003
TXN0089623,ACC005067,MER003,BR005,2026-07-27 16:42:00,Debit,3918.98,UPI,Mobile Banking,85158.74,81239.76,Success,REF1903990646
TXN0089624,ACC000848,MER002,BR005,2026-03-26 21:28:00,Credit,2986.13,Credit Card,POS,177031.32,180017.45,Success,REF5118975832
TXN0089625,ACC003874,MER053,BR016,2026-03-19 03:13:00,Debit,856.04,UPI,POS,96174.74,95318.7,Success,REF8691436758
TXN0089626,ACC002758,MER010,BR015,2026-04-24 09:53:00,Debit,2881.54,Credit Card,Mobile Banking,5376.37,2494.84,Success,REF1714464887
TXN0089627,ACC002914,MER118,BR021,2026-07-04 01:34:00,Debit,445.91,UPI,Mobile Banking,127564.7,127118.79,Success,REF2958222762
TXN0089628,ACC000214,MER022,BR004,2026-02-23 14:04:00,Debit,85392.8,Debit Card,Internet Banking,59492.38,0.0,Success,REF5683004630
TXN0089629,ACC002154,MER013,BR012,2025-08-29 00:10:00,Debit,2795.95,UPI,Internet Banking,189221.48,186425.53,Success,REF6822804595
TXN0089630,ACC005437,MER114,BR011,2025-04-02 09:46:00,Debit,3310.09,NEFT,Internet Banking,101624.3,98314.21,Success,REF1709011641
TXN0089631,ACC003209,MER002,BR020,2025-01-13 15:09:00,Debit,1674.73,Credit Card,Mobile Banking,37437.07,35762.35,Success,REF4229999457
TXN0089632,ACC001582,MER001,BR013,2026-07-07 03:31:00,Debit,4549.56,IMPS,POS,174499.07,169949.5,Success,REF7193349816
TXN0089633,ACC001158,MER011,BR019,2025-01-05 01:33:00,Debit,1681.25,UPI,Internet Banking,93132.7,91451.45,Success,REF7181057405
TXN0089634,ACC005668,MER006,BR011,2026-05-24 10:01:00,Debit,832.0,Debit Card,Mobile Banking,90130.2,89298.2,Success,REF2037206746
TXN0089635,ACC003610,MER018,BR021,2026-04-02 20:09:00,Debit,993.33,Debit Card,Mobile Banking,6489.94,5496.6,Success,REF5367294981
TXN0089636,ACC003987,MER084,BR005,2026-06-10 09:24:00,Debit,335.19,UPI,Internet Banking,169619.28,169284.09,Failed,REF4420048736
TXN0089637,ACC000888,MER002,BR013,2026-01-23 14:24:00,Credit,3792.09,UPI,Mobile Banking,214964.98,218757.06,Success,REF8889229868
TXN0089638,ACC004222,MER014,BR020,2025-07-21 16:31:00,Debit,3480.8,UPI,Mobile Banking,79111.98,75631.18,Success,REF5541816449
TXN0089639,ACC000197,MER002,BR005,2025-12-10 01:02:00,Debit,2023.4,IMPS,Internet Banking,47630.17,45606.77,Success,REF8742201466
TXN0089640,ACC005068,MER086,BR007,2025-09-02 03:08:00,Debit,1534.19,Debit Card,Internet Banking,73846.29,72312.11,Success,REF3154560766
TXN0089641,ACC004621,MER058,BR004,2026-01-03 13:40:00,Debit,912.96,UPI,POS,57706.65,56793.68,Failed,REF8618486917
TXN0089642,ACC005873,MER119,BR010,2025-04-22 07:14:00,Debit,5949.86,Debit Card,ATM,258080.6,252130.75,Failed,REF1872547736
TXN0089643,ACC001696,MER002,BR022,2026-06-21 23:23:00,Debit,852.28,Debit Card,POS,39024.7,38172.42,Success,REF1189991338
TXN0089644,ACC001657,MER004,BR008,2025-11-30 14:45:00,Debit,3294.98,IMPS,POS,53285.82,49990.84,Success,REF4685076919
TXN0089645,ACC000535,MER036,BR017,2026-01-30 03:17:00,Debit,10441.45,Debit Card,Mobile Banking,57189.81,46748.37,Success,REF1939869929
TXN0089646,ACC002430,MER002,BR022,2026-05-31 22:39:00,Credit,3617.95,Debit Card,POS,53272.14,56890.08,Success,REF7192990621
TXN0089647,ACC005498,MER019,BR021,2026-05-18 02:24:00,Debit,1523.21,UPI,Mobile Banking,96346.12,94822.91,Success,REF5274423432
TXN0089648,ACC000167,MER001,BR006,2025-08-07 05:37:00,Debit,3946.73,UPI,POS,67459.91,63513.18,Success,REF3418103409
TXN0089649,ACC003978,MER002,BR015,2026-04-05 13:38:00,Credit,734.17,NEFT,Mobile Banking,13279.17,14013.34,Success,REF4982584081
TXN0089650,ACC001115,MER002,BR023,2025-10-29 11:32:00,Credit,1150.11,UPI,Mobile Banking,136172.16,137322.27,Success,REF2355440208
TXN0089651,ACC001483,MER087,BR019,2025-01-19 15:56:00,Debit,3832.12,UPI,POS,31015.06,27182.94,Success,REF4103527685
TXN0089652,ACC005910,MER079,BR018,2025-03-03 08:02:00,Debit,1530.86,Debit Card,Mobile Banking,120549.25,119018.39,Failed,REF3051717998
TXN0089653,ACC000282,MER020,BR025,2026-02-19 13:24:00,Debit,523.46,UPI,Internet Banking,11745.89,11222.43,Success,REF4149171481
TXN0089654,ACC003227,MER088,BR014,2025-08-04 01:40:00,Debit,47790.44,NEFT,POS,456131.61,408341.17,Success,REF1713377039
TXN0089655,ACC003008,MER006,BR024,2026-08-15 05:57:00,Debit,298.86,Debit Card,Mobile Banking,0.0,0.0,Success,REF8496683470
TXN0089656,ACC006193,MER002,BR016,2025-12-13 18:20:00,Credit,758.68,Credit Card,Internet Banking,7056.98,7815.66,Success,REF2205321344
TXN0089657,ACC003762,MER091,BR011,2025-10-23 20:03:00,Debit,1284.12,IMPS,Internet Banking,118172.36,116888.24,Success,REF1066317086
TXN0089658,ACC001528,MER009,BR010,2025-05-22 23:30:00,Debit,2192.46,UPI,Mobile Banking,33909.14,31716.69,Success,REF2250998447
TXN0089659,ACC003409,MER028,BR023,2026-05-20 14:50:00,Debit,976.19,IMPS,Mobile Banking,55364.04,54387.85,Success,REF3036302507
TXN0089660,ACC002550,MER099,BR025,2026-07-13 10:17:00,Debit,634.63,IMPS,POS,13519.8,12885.17,Success,REF3260476663
TXN0089661,ACC004589,MER095,BR018,2025-01-17 16:36:00,Debit,1064.4,IMPS,ATM,50940.63,49876.23,Success,REF8008368824
TXN0089662,ACC000324,MER033,BR007,2025-02-19 18:17:00,Debit,2805.45,NEFT,POS,112398.6,109593.15,Success,REF4900180839
TXN0089663,ACC004142,MER114,BR006,2025-04-10 17:19:00,Debit,1437.76,NEFT,POS,0.0,0.0,Success,REF5989977430
TXN0089664,ACC001675,MER071,BR018,2026-02-26 11:48:00,Debit,3370.38,UPI,Internet Banking,114779.13,111408.75,Success,REF3776898762
TXN0089665,ACC003082,MER006,BR021,2025-09-20 03:30:00,Debit,1015.26,Credit Card,Internet Banking,46039.9,45024.64,Success,REF9986851540
TXN0089666,ACC003341,MER025,BR002,2025-03-19 21:38:00,Debit,1572.71,Debit Card,Internet Banking,34659.2,33086.5,Success,REF7605859911
TXN0089667,ACC003319,MER069,BR001,2025-01-03 20:00:00,Debit,4385.64,UPI,Mobile Banking,297347.49,292961.85,Success,REF5284307145
TXN0089668,ACC006037,MER036,BR001,2025-04-08 03:53:00,Debit,4665.66,UPI,POS,57861.05,53195.39,Success,REF3869677086
TXN0089669,ACC000511,MER060,BR017,2025-02-07 23:27:00,Debit,2897.57,UPI,Mobile Banking,168590.38,165692.81,Success,REF4816824337
TXN0089670,ACC004858,MER100,BR003,2025-01-18 23:18:00,Debit,4944.38,NEFT,Internet Banking,161598.91,156654.53,Success,REF7579703660
TXN0089671,ACC002472,MER085,BR024,2025-11-02 19:47:00,Debit,846.94,UPI,POS,96616.86,95769.92,Success,REF6695309433
TXN0089672,ACC001800,MER081,BR025,2025-08-08 19:25:00,Debit,520.08,NEFT,Internet Banking,193445.06,192924.98,Success,REF9787124228
TXN0089673,ACC002514,MER002,BR002,2026-02-13 12:07:00,Credit,717.06,UPI,POS,9690.09,10407.15,Success,REF2555229980
TXN0089674,ACC004489,MER007,BR014,2025-08-17 22:36:00,Debit,749.74,UPI,Mobile Banking,121649.76,120900.02,Success,REF5127402648
TXN0089675,ACC002476,MER046,BR003,2026-02-27 17:10:00,Debit,1309.96,Debit Card,Mobile Banking,178241.33,176931.37,Success,REF6365148035
TXN0089676,ACC000602,MER104,BR010,2025-07-21 12:09:00,Debit,3923.48,Debit Card,ATM,65884.44,61960.96,Success,REF2818516107
TXN0089677,ACC004972,MER090,BR015,2026-06-12 04:46:00,Debit,7587.02,UPI,POS,179762.96,172175.94,Success,REF3237323944
TXN0089678,ACC003767,MER028,BR023,2026-05-05 16:47:00,Debit,1144.66,UPI,POS,399845.62,398700.96,Success,REF9876492857
TXN0089679,ACC000900,MER051,BR001,2026-03-11 03:05:00,Debit,4751.48,IMPS,Internet Banking,73691.4,68939.92,Success,REF2073859452
TXN0089680,ACC001528,MER062,BR015,2026-04-15 00:10:00,Debit,214.64,Credit Card,ATM,31716.69,31502.05,Success,REF1466913933
TXN0089681,ACC002504,MER002,BR024,2026-04-29 03:27:00,Credit,130.32,Debit Card,Internet Banking,862.55,992.88,Success,REF7897222088
TXN0089682,ACC005550,MER087,BR019,2025-12-26 17:10:00,Debit,1177.59,Debit Card,Mobile Banking,44072.04,42894.45,Success,REF4721839890
TXN0089683,ACC003873,MER001,BR008,2026-06-03 19:57:00,Credit,121172.59,NEFT,Internet Banking,164710.81,285883.4,Success,REF4190872017
TXN0089684,ACC003999,MER002,BR006,2026-02-10 03:48:00,Credit,1138.23,UPI,Mobile Banking,158505.47,159643.7,Success,REF8479855719
TXN0089685,ACC006151,MER040,BR005,2026-07-13 19:10:00,Debit,167.16,UPI,ATM,139364.78,139197.62,Success,REF5959979808
TXN0089686,ACC002234,MER043,BR018,2025-02-22 20:43:00,Debit,1571.15,Credit Card,Internet Banking,37259.95,35688.8,Success,REF8107498762
TXN0089687,ACC000139,MER026,BR009,2025-02-22 23:15:00,Debit,3102.0,Credit Card,ATM,175239.73,172137.73,Success,REF3878473475
TXN0089688,ACC001900,MER033,BR018,2025-05-14 09:02:00,Debit,1527.54,Debit Card,ATM,147678.17,146150.63,Failed,REF8919910759
TXN0089689,ACC001070,MER069,BR009,2025-10-18 15:22:00,Debit,2975.28,Credit Card,Mobile Banking,175453.25,172477.97,Success,REF9780130151
TXN0089690,ACC002999,MER027,BR010,2025-06-24 18:40:00,Debit,3614.65,Credit Card,Mobile Banking,130077.19,126462.54,Success,REF1617867905
TXN0089691,ACC005360,MER015,BR011,2025-12-23 01:54:00,Debit,759.79,NEFT,Mobile Banking,131350.07,130590.28,Success,REF3175606052
TXN0089692,ACC004433,MER018,BR017,2025-09-15 13:00:00,Debit,694.45,Credit Card,Mobile Banking,162763.6,162069.15,Success,REF2797426580
TXN0089693,ACC001102,MER047,BR002,2026-02-15 00:48:00,Debit,558.92,NEFT,POS,139408.35,138849.43,Success,REF6561828705
TXN0089694,ACC001434,MER025,BR006,2026-02-07 11:05:00,Debit,1573.32,UPI,Mobile Banking,389873.78,388300.47,Success,REF6839659184
TXN0089695,ACC001829,MER002,BR016,2026-07-12 04:47:00,Credit,204.86,UPI,Mobile Banking,235682.18,235887.05,Success,REF4963157033
TXN0089696,ACC003831,MER069,BR011,2025-01-23 17:19:00,Debit,8851.91,UPI,POS,84266.76,75414.85,Success,REF2215460689
TXN0089697,ACC000364,MER036,BR005,2026-06-17 11:47:00,Debit,1873.02,Credit Card,POS,235118.89,233245.88,Success,REF5590280142
TXN0089698,ACC005148,MER034,BR003,2026-06-22 09:15:00,Debit,3772.21,UPI,ATM,134265.72,130493.51,Success,REF4105034881
TXN0089699,ACC002979,MER089,BR009,2026-07-11 15:35:00,Debit,5200.71,UPI,ATM,66735.54,61534.83,Success,REF2739177609
TXN0089700,ACC001731,MER031,BR022,2025-11-29 14:10:00,Debit,425.99,Credit Card,Mobile Banking,52901.61,52475.61,Success,REF1256460810
TXN0089701,ACC001559,MER016,BR008,2025-04-15 22:46:00,Debit,41152.22,UPI,POS,12508.62,0.0,Success,REF6125986828
TXN0089702,ACC000287,MER048,BR016,2026-05-27 00:27:00,Debit,1196.35,NEFT,ATM,215318.22,214121.87,Success,REF3495455003
TXN0089703,ACC001068,MER002,BR013,2025-01-15 01:40:00,Debit,3734.41,Credit Card,Mobile Banking,74330.81,70596.39,Success,REF9558603301
TXN0089704,ACC000240,MER109,BR025,2026-05-10 03:17:00,Debit,305.64,UPI,ATM,144759.81,144454.17,Success,REF4189847117
TXN0089705,ACC000406,MER048,BR012,2025-09-26 03:40:00,Debit,1126.06,UPI,POS,154085.52,152959.46,Success,REF1621975800
TXN0089706,ACC005898,MER028,BR018,2026-05-10 09:31:00,Debit,968.11,Credit Card,Internet Banking,268284.08,267315.97,Success,REF3478643979
TXN0089707,ACC000476,MER076,BR008,2025-04-23 13:14:00,Debit,5054.08,UPI,POS,113423.1,108369.02,Success,REF4411477369
TXN0089708,ACC001319,MER091,BR021,2025-01-10 04:56:00,Debit,1599.79,IMPS,ATM,40161.46,38561.67,Success,REF2160803628
TXN0089709,ACC003296,MER111,BR001,2025-02-16 10:10:00,Debit,6980.75,Credit Card,ATM,124265.93,117285.18,Success,REF8106749370
TXN0089710,ACC005150,MER035,BR008,2025-02-16 17:34:00,Debit,1044.36,Debit Card,Mobile Banking,134864.59,133820.24,Success,REF4891680757
TXN0089711,ACC001271,MER107,BR009,2025-09-02 17:17:00,Debit,635.08,UPI,ATM,186401.36,185766.28,Success,REF4328738153
TXN0089712,ACC000917,MER046,BR007,2025-10-13 15:47:00,Debit,1374.53,UPI,Internet Banking,80065.82,78691.29,Success,REF2144526981
TXN0089713,ACC000457,MER047,BR022,2025-04-22 19:44:00,Debit,402.83,UPI,POS,135073.44,134670.61,Success,REF5571072741
TXN0089714,ACC006154,MER002,BR007,2025-11-15 22:51:00,Credit,557.08,UPI,Mobile Banking,133016.16,133573.25,Success,REF3273866612
TXN0089715,ACC003572,MER002,BR024,2025-05-07 10:46:00,Credit,1534.9,Credit Card,Mobile Banking,112333.92,113868.81,Failed,REF8179386260
TXN0089716,ACC005931,MER014,BR004,2025-02-27 08:42:00,Debit,2445.1,UPI,Mobile Banking,101085.41,98640.31,Success,REF3094969808
TXN0089717,ACC000806,MER002,BR003,2025-04-03 15:34:00,Credit,1107.6,Debit Card,Mobile Banking,415241.35,416348.94,Success,REF6598249764
TXN0089718,ACC002346,MER002,BR012,2025-04-03 19:45:00,Credit,1557.78,Debit Card,Internet Banking,114029.89,115587.66,Success,REF3450321837
TXN0089719,ACC002162,MER068,BR014,2025-02-13 18:39:00,Debit,131.8,UPI,POS,122575.81,122444.0,Success,REF3535430462
TXN0089720,ACC001733,MER095,BR024,2025-08-13 05:16:00,Debit,29098.64,Debit Card,ATM,214844.34,185745.71,Success,REF9972173156
TXN0089721,ACC000912,MER011,BR023,2026-08-04 14:53:00,Debit,10084.4,Credit Card,Mobile Banking,70057.65,59973.26,Success,REF9281630418
TXN0089722,ACC005394,MER091,BR003,2026-07-10 02:56:00,Debit,946.04,NEFT,ATM,80234.37,79288.33,Success,REF6787965560
TXN0089723,ACC003170,MER089,BR006,2025-06-02 02:03:00,Debit,3146.19,Debit Card,Internet Banking,43662.38,40516.18,Success,REF6173116355
TXN0089724,ACC005866,MER006,BR010,2025-01-06 07:43:00,Debit,550.49,UPI,Mobile Banking,155671.7,155121.22,Success,REF8443827030
TXN0089725,ACC004948,MER021,BR025,2025-05-25 15:46:00,Debit,3329.8,IMPS,Internet Banking,5070.1,1740.31,Success,REF7576251335
TXN0089726,ACC001555,MER015,BR006,2025-03-21 19:29:00,Debit,521.52,UPI,Mobile Banking,27815.98,27294.46,Success,REF9320084502
TXN0089727,ACC005244,MER002,BR022,2025-05-27 14:34:00,Credit,776.59,Credit Card,Mobile Banking,112699.31,113475.9,Success,REF7896467279
TXN0089728,ACC001484,MER002,BR023,2026-04-30 07:34:00,Credit,1121.61,Debit Card,Mobile Banking,40490.11,41611.72,Success,REF1496320166
TXN0089729,ACC006052,MER073,BR012,2025-11-12 09:56:00,Debit,2163.51,Debit Card,Mobile Banking,214630.36,212466.85,Success,REF1668835854
TXN0089730,ACC000997,MER035,BR018,2026-03-11 06:33:00,Debit,690.54,NEFT,Mobile Banking,198513.06,197822.52,Success,REF3115232675
TXN0089731,ACC003819,MER037,BR010,2026-08-01 07:42:00,Debit,772.61,UPI,POS,66041.45,65268.85,Success,REF5373279677
TXN0089732,ACC000698,MER051,BR009,2025-12-29 10:11:00,Debit,2101.58,UPI,Mobile Banking,122154.79,120053.21,Success,REF2446596801
TXN0089733,ACC004784,MER110,BR005,2025-08-24 20:54:00,Debit,480.33,UPI,Mobile Banking,29933.83,29453.5,Success,REF3260727363
TXN0089734,ACC005861,MER026,BR017,2025-04-30 04:35:00,Debit,2385.74,NEFT,POS,85476.48,83090.74,Success,REF7235565650
TXN0089735,ACC002004,MER037,BR023,2026-05-22 18:37:00,Debit,2529.0,UPI,Internet Banking,132780.8,130251.79,Success,REF5481835006
TXN0089736,ACC006067,MER059,BR015,2025-12-27 00:31:00,Debit,1104.32,Debit Card,POS,125514.32,124410.0,Success,REF7692584268
TXN0089737,ACC001106,MER053,BR015,2026-05-14 13:30:00,Debit,805.51,UPI,Mobile Banking,136512.94,135707.43,Success,REF1851244440
TXN0089738,ACC004039,MER012,BR003,2026-01-07 09:39:00,Debit,9564.31,Debit Card,Internet Banking,98989.93,89425.63,Success,REF3911437905
TXN0089739,ACC002533,MER008,BR001,2025-12-29 22:31:00,Debit,482.23,NEFT,Internet Banking,201128.83,200646.59,Success,REF3544096769
TXN0089740,ACC006160,MER002,BR011,2026-03-18 10:36:00,Credit,620.09,Debit Card,Internet Banking,242616.73,243236.82,Success,REF9471078080
TXN0089741,ACC004533,MER107,BR025,2026-03-16 13:00:00,Debit,249.29,Debit Card,POS,579219.34,578970.05,Success,REF7709813858
TXN0089742,ACC005950,MER028,BR020,2025-03-12 06:57:00,Debit,1921.68,Debit Card,Mobile Banking,102502.79,100581.11,Success,REF7427635863
TXN0089743,ACC004527,MER015,BR024,2025-12-09 07:15:00,Debit,1333.36,UPI,Mobile Banking,97654.62,96321.26,Success,REF5017206881
TXN0089744,ACC000757,MER002,BR002,2025-03-15 14:27:00,Credit,1728.52,Debit Card,Internet Banking,191367.27,193095.79,Success,REF7048452651
TXN0089745,ACC002419,MER002,BR012,2026-02-11 08:48:00,Credit,3578.12,UPI,Mobile Banking,4140.08,7718.2,Success,REF5657115112
TXN0089746,ACC001177,MER011,BR020,2026-01-08 12:43:00,Debit,8907.92,Debit Card,Mobile Banking,139006.59,130098.67,Success,REF2545929699
TXN0089747,ACC001776,MER091,BR003,2026-01-13 08:35:00,Debit,392.85,Credit Card,Mobile Banking,61885.01,61492.15,Success,REF8840423943
TXN0089748,ACC006185,MER020,BR020,2026-02-20 12:30:00,Debit,874.48,Credit Card,POS,148371.77,147497.28,Success,REF8867982988
TXN0089749,ACC001651,MER021,BR004,2025-04-15 14:29:00,Debit,1755.09,NEFT,Mobile Banking,151165.11,149410.02,Success,REF8899161271
TXN0089750,ACC006012,MER107,BR005,2025-12-31 03:15:00,Debit,386.45,UPI,Mobile Banking,98026.32,97639.87,Success,REF3279022545
TXN0089751,ACC003623,MER001,BR021,2026-05-02 22:13:00,Credit,91583.86,NEFT,Internet Banking,207465.38,299049.24,Success,REF8339411081
TXN0089752,ACC002751,MER088,BR013,2025-04-02 09:54:00,Debit,3396.15,Debit Card,Mobile Banking,73911.42,70515.27,Success,REF2726994497
TXN0089753,ACC002933,MER022,BR014,2026-04-06 21:59:00,Debit,796.32,Debit Card,POS,149248.64,148452.32,Success,REF9270256102
TXN0089754,ACC001574,MER063,BR025,2026-01-03 14:58:00,Debit,1063.18,NEFT,ATM,56989.19,55926.02,Success,REF8860394028
TXN0089755,ACC000822,MER111,BR022,2025-02-22 06:15:00,Debit,6237.51,NEFT,POS,27830.73,21593.23,Success,REF4192887657
TXN0089756,ACC001480,MER061,BR006,2026-01-11 23:27:00,Debit,897.9,Credit Card,POS,32992.93,32095.04,Success,REF6899032817
TXN0089757,ACC002183,MER002,BR018,2025-06-20 03:42:00,Credit,1102.46,UPI,POS,114027.86,115130.33,Success,REF7475775978
TXN0089758,ACC001804,MER120,BR010,2025-06-06 07:26:00,Debit,1323.64,IMPS,POS,238974.64,237651.0,Success,REF8742088049
TXN0089759,ACC003042,MER001,BR023,2025-07-03 14:56:00,Credit,145822.78,NEFT,Internet Banking,169353.67,315176.45,Success,REF7579701704
TXN0089760,ACC001564,MER045,BR008,2026-07-20 06:30:00,Debit,941.68,UPI,Mobile Banking,54299.61,53357.93,Success,REF5291673650
TXN0089761,ACC001793,MER029,BR006,2026-06-15 04:56:00,Debit,844.58,UPI,Mobile Banking,4933.0,4088.41,Success,REF8924912522
TXN0089762,ACC002398,MER055,BR016,2025-06-01 03:22:00,Debit,3581.6,IMPS,Mobile Banking,142894.93,139313.33,Success,REF6325741269
TXN0089763,ACC005023,MER104,BR013,2025-07-16 23:44:00,Debit,7195.1,Debit Card,Mobile Banking,127340.77,120145.67,Success,REF6588159735
TXN0089764,ACC001832,MER091,BR016,2026-03-07 20:48:00,Debit,270.4,UPI,Mobile Banking,83627.4,83357.0,Success,REF6373854052
TXN0089765,ACC003683,MER002,BR014,2025-12-12 20:04:00,Credit,731.55,UPI,Mobile Banking,164216.24,164947.79,Success,REF3120668525
TXN0089766,ACC005893,MER002,BR022,2026-06-15 21:48:00,Credit,668.81,UPI,Mobile Banking,341052.57,341721.38,Success,REF5637617919
TXN0089767,ACC004144,MER110,BR024,2026-04-16 13:11:00,Debit,288.84,UPI,Internet Banking,17025.15,16736.31,Success,REF5580322495
TXN0089768,ACC003612,MER070,BR008,2025-09-05 10:41:00,Debit,990.87,Credit Card,POS,345801.42,344810.55,Success,REF4675564590
